Timestamp,Normal_Mins,Live_Mins,Delay_Mins,Avg_Speed_kmh,Status,Weather
2026-03-31 20:23:17,23,23,0,35.2,Smooth,"25.1°C, Clear"
2026-03-31 21:00:17,23,23,0,35.2,Smooth,"25.0°C, Clear"
2026-03-31 21:53:17,23,23,0,35.2,Smooth,"24.8°C, Clear"
2026-03-31 22:24:04,23,23,0,35.2,Smooth,"24.7°C, Clear"
2026-03-31 22:55:26,23,23,0,35.2,Smooth,"24.6°C, Clear"
2026-03-31 23:25:14,23,23,0,35.2,Smooth,"24.6°C, Clear"
2026-03-31 23:55:17,23,23,0,35.2,Smooth,"24.5°C, Clear"
2026-04-01 01:26:26,23,23,0,35.2,Smooth,"24.2°C, Cloudy"
2026-04-01 04:26:44,23,23,0,35.2,Smooth,"24.6°C, Clear"
2026-04-01 06:09:49,23,23,0,35.2,Smooth,"27.7°C, Clear"
2026-04-01 07:52:21,23,23,0,35.2,Smooth,"29.5°C, Clear"
2026-04-01 08:53:33,23,23,0,35.2,Smooth,"30.3°C, Clear"
2026-04-01 09:58:08,23,23,0,35.2,Smooth,"30.6°C, Clear"
2026-04-01 10:52:52,23,23,0,35.2,Smooth,"31.4°C, Clear"
2026-04-01 11:42:54,23,23,0,35.2,Smooth,"31.4°C, Clear"
2026-04-01 12:42:18,23,23,0,35.2,Smooth,"30.5°C, Clear"
2026-04-01 14:16:16,23,23,0,35.2,Smooth,"28.8°C, Rainy"
2026-04-01 15:49:48,23,23,0,35.2,Smooth,"27.7°C, Rainy"
2026-04-01 16:43:08,23,23,0,35.2,Smooth,"27.1°C, Clear"
2026-04-01 17:36:04,23,23,0,35.2,Smooth,"26.2°C, Clear"
2026-04-01 18:36:51,23,23,0,35.2,Smooth,"25.6°C, Clear"
2026-04-01 19:43:05,23,23,0,35.2,Smooth,"25.3°C, Clear"
2026-04-01 20:25:00,23,23,0,35.2,Smooth,"25.2°C, Clear"
2026-04-01 21:05:02,23,23,0,35.2,Smooth,"25.0°C, Clear"
2026-04-01 21:56:02,23,23,0,35.2,Smooth,"24.9°C, Clear"
2026-04-01 22:28:53,23,23,0,35.2,Smooth,"24.9°C, Clear"
2026-04-01 23:05:00,23,23,0,35.2,Smooth,"24.6°C, Clear"
2026-04-01 23:49:14,23,23,0,35.2,Smooth,"24.4°C, Clear"
2026-04-02 01:14:47,23,23,0,35.2,Smooth,"24.3°C, Clear"
2026-04-02 04:01:30,23,23,0,35.2,Smooth,"24.1°C, Cloudy"
2026-04-02 05:47:49,23,23,0,35.2,Smooth,"27.3°C, Clear"
2026-04-02 06:59:26,23,23,0,35.2,Smooth,"28.6°C, Clear"
2026-04-02 08:07:24,23,23,0,35.2,Smooth,"30.1°C, Clear"
2026-04-02 09:13:23,23,23,0,35.2,Smooth,"31.1°C, Clear"
2026-04-02 10:11:04,23,23,0,35.2,Smooth,"31.0°C, Clear"
2026-04-02 11:08:42,23,23,0,35.2,Smooth,"31.8°C, Clear"
2026-04-02 11:55:52,23,23,0,35.2,Smooth,"30.7°C, Clear"
2026-04-02 12:51:56,23,23,0,35.2,Smooth,"29.9°C, Rainy"
2026-04-02 14:15:42,23,23,0,35.2,Smooth,"29.6°C, Clear"
2026-04-02 15:32:09,23,23,0,35.2,Smooth,"28.7°C, Clear"
2026-04-02 16:34:15,23,23,0,35.2,Smooth,"27.3°C, Clear"
2026-04-02 17:30:52,23,23,0,35.2,Smooth,"26.4°C, Clear"
2026-04-02 18:33:13,23,23,0,35.2,Smooth,"26.0°C, Clear"
2026-04-02 19:34:13,23,23,0,35.2,Smooth,"25.7°C, Clear"
2026-04-02 20:06:34,23,23,0,35.2,Smooth,"25.6°C, Clear"
2026-04-02 20:51:54,23,23,0,35.2,Smooth,"25.4°C, Clear"
