Timestamp,Normal_Mins,Live_Mins,Delay_Mins,Avg_Speed_kmh,Status,Weather
2026-03-31 19:39:06,11,11,0,50.2,Smooth,"25.4°C, Clear"
2026-03-31 20:23:17,11,11,0,50.2,Smooth,"25.1°C, Clear"
2026-03-31 21:00:16,11,11,0,50.2,Smooth,"25.0°C, Clear"
2026-03-31 21:53:17,11,11,0,50.2,Smooth,"24.8°C, Clear"
2026-03-31 22:24:03,11,11,0,50.2,Smooth,"24.7°C, Clear"
2026-03-31 22:55:26,11,11,0,50.2,Smooth,"24.6°C, Clear"
2026-03-31 23:25:14,11,11,0,50.2,Smooth,"24.6°C, Clear"
2026-03-31 23:55:17,11,11,0,50.2,Smooth,"24.5°C, Clear"
2026-04-01 01:26:26,11,11,0,50.2,Smooth,"24.2°C, Cloudy"
2026-04-01 04:26:44,11,11,0,50.2,Smooth,"24.6°C, Clear"
2026-04-01 06:09:49,11,11,0,50.2,Smooth,"27.7°C, Clear"
2026-04-01 07:52:21,11,11,0,50.2,Smooth,"29.5°C, Clear"
2026-04-01 08:53:33,11,11,0,50.2,Smooth,"30.3°C, Clear"
2026-04-01 09:58:07,11,11,0,50.2,Smooth,"30.6°C, Clear"
2026-04-01 10:52:52,11,11,0,50.2,Smooth,"31.4°C, Clear"
2026-04-01 11:42:54,11,11,0,50.2,Smooth,"31.4°C, Clear"
2026-04-01 12:42:18,11,11,0,50.2,Smooth,"30.5°C, Clear"
2026-04-01 14:16:16,11,11,0,50.2,Smooth,"28.8°C, Rainy"
2026-04-01 15:49:48,11,11,0,50.2,Smooth,"27.7°C, Rainy"
2026-04-01 16:43:07,11,11,0,50.2,Smooth,"27.1°C, Clear"
2026-04-01 17:36:04,11,11,0,50.2,Smooth,"26.2°C, Clear"
2026-04-01 18:36:51,11,11,0,50.2,Smooth,"25.6°C, Clear"
2026-04-01 19:43:05,11,11,0,50.2,Smooth,"25.3°C, Clear"
2026-04-01 20:24:59,11,11,0,50.2,Smooth,"25.2°C, Clear"
2026-04-01 21:05:02,11,11,0,50.2,Smooth,"25.0°C, Clear"
2026-04-01 21:56:02,11,11,0,50.2,Smooth,"24.9°C, Clear"
2026-04-01 22:28:53,11,11,0,50.2,Smooth,"24.9°C, Clear"
2026-04-01 23:04:59,11,11,0,50.2,Smooth,"24.6°C, Clear"
2026-04-01 23:49:14,11,11,0,50.2,Smooth,"24.4°C, Clear"
2026-04-02 01:14:47,11,11,0,50.2,Smooth,"24.3°C, Clear"
2026-04-02 04:01:30,11,11,0,50.2,Smooth,"24.1°C, Cloudy"
2026-04-02 05:47:48,11,11,0,50.2,Smooth,"27.3°C, Clear"
2026-04-02 06:59:26,11,11,0,50.2,Smooth,"28.6°C, Clear"
2026-04-02 08:07:24,11,11,0,50.2,Smooth,"30.1°C, Clear"
2026-04-02 09:13:23,11,11,0,50.2,Smooth,"31.1°C, Clear"
2026-04-02 10:11:04,11,11,0,50.2,Smooth,"31.0°C, Clear"
2026-04-02 11:08:42,11,11,0,50.2,Smooth,"31.8°C, Clear"
2026-04-02 11:55:52,11,11,0,50.2,Smooth,"30.7°C, Clear"
2026-04-02 12:51:56,11,11,0,50.2,Smooth,"29.9°C, Rainy"
2026-04-02 14:15:42,11,11,0,50.2,Smooth,"29.6°C, Clear"
2026-04-02 15:32:09,11,11,0,50.2,Smooth,"28.7°C, Clear"
2026-04-02 16:34:15,11,11,0,50.2,Smooth,"27.3°C, Clear"
2026-04-02 17:30:52,11,11,0,50.2,Smooth,"26.4°C, Clear"
2026-04-02 18:33:12,11,11,0,50.2,Smooth,"26.0°C, Clear"
2026-04-02 19:34:13,11,11,0,50.2,Smooth,"25.7°C, Clear"
2026-04-02 20:06:34,11,11,0,50.2,Smooth,"25.6°C, Clear"
2026-04-02 20:51:54,11,11,0,50.2,Smooth,"25.4°C, Clear"
2026-04-02 21:26:50,11,11,0,50.2,Smooth,"25.3°C, Clear"
2026-04-02 21:58:54,11,11,0,50.2,Smooth,"25.2°C, Clear"
2026-04-02 22:30:49,11,11,0,50.2,Smooth,"25.3°C, Clear"
2026-04-02 23:04:08,11,11,0,50.2,Smooth,"25.3°C, Clear"
2026-04-02 23:49:31,11,11,0,50.2,Smooth,"25.2°C, Clear"
2026-04-03 01:17:04,11,11,0,50.2,Smooth,"24.9°C, Clear"
2026-04-03 04:04:45,11,11,0,50.2,Smooth,"24.8°C, Clear"
2026-04-03 05:47:59,11,11,0,50.2,Smooth,"27.3°C, Clear"
2026-04-03 06:56:17,11,11,0,50.2,Smooth,"28.6°C, Clear"
2026-04-03 07:57:47,11,11,0,50.2,Smooth,"29.7°C, Clear"
2026-04-03 08:48:59,11,11,0,50.2,Smooth,"30.4°C, Clear"
2026-04-03 09:42:59,11,11,0,50.2,Smooth,"30.5°C, Clear"
2026-04-03 10:26:56,11,11,0,50.2,Smooth,"31.2°C, Clear"
2026-04-03 11:08:23,11,11,0,50.2,Smooth,"31.2°C, Clear"
2026-04-03 11:50:52,11,11,0,50.2,Smooth,"31.1°C, Clear"
2026-04-03 12:37:40,11,11,0,50.2,Smooth,"30.7°C, Clear"
2026-04-03 13:48:42,11,11,0,50.2,Smooth,"29.4°C, Rainy"
2026-04-03 14:35:36,11,11,0,50.2,Smooth,"29.0°C, Rainy"
2026-04-03 15:26:30,11,11,0,50.2,Smooth,"28.7°C, Clear"
2026-04-03 15:58:17,11,11,0,50.2,Smooth,"27.6°C, Clear"
2026-04-03 16:38:09,11,11,0,50.2,Smooth,"26.9°C, Clear"
2026-04-03 17:07:30,11,11,0,50.2,Smooth,"26.5°C, Clear"
2026-04-03 17:51:20,11,11,0,50.2,Smooth,"25.9°C, Clear"
2026-04-03 18:32:35,11,11,0,50.2,Smooth,"25.6°C, Clear"
2026-04-03 19:25:53,11,11,0,50.2,Smooth,"25.3°C, Clear"
2026-04-03 19:56:47,11,11,0,50.2,Smooth,"25.1°C, Clear"
2026-04-03 20:29:01,11,11,0,50.2,Smooth,"25.0°C, Clear"
2026-04-03 21:02:12,11,11,0,50.2,Smooth,"24.9°C, Clear"
2026-04-03 21:48:19,11,11,0,50.2,Smooth,"24.9°C, Clear"
2026-04-03 22:21:40,11,11,0,50.2,Smooth,"24.9°C, Clear"
2026-04-03 22:58:28,11,11,0,50.2,Smooth,"24.8°C, Clear"
2026-04-03 23:32:29,11,11,0,50.2,Smooth,"24.8°C, Clear"
2026-04-04 00:01:02,11,11,0,50.2,Smooth,"24.7°C, Clear"
2026-04-04 03:13:51,11,11,0,50.2,Smooth,"23.9°C, Clear"
2026-04-04 05:01:35,11,11,0,50.2,Smooth,"25.8°C, Clear"
2026-04-04 06:10:27,11,11,0,50.2,Smooth,"27.5°C, Clear"
2026-04-04 07:15:51,11,11,0,50.2,Smooth,"29.2°C, Clear"
2026-04-04 08:00:47,11,11,0,50.2,Smooth,"30.1°C, Clear"
2026-04-04 08:57:06,11,11,0,50.2,Smooth,"30.5°C, Clear"
2026-04-04 09:32:16,11,11,0,50.2,Smooth,"31.0°C, Clear"
2026-04-04 10:04:37,11,11,0,50.2,Smooth,"31.5°C, Clear"
2026-04-04 10:51:27,11,11,0,50.2,Smooth,"31.8°C, Clear"
2026-04-04 11:20:27,11,11,0,50.2,Smooth,"31.9°C, Clear"
2026-04-04 11:49:28,11,11,0,50.2,Smooth,"31.9°C, Clear"
2026-04-04 12:30:40,11,11,0,50.2,Smooth,"31.3°C, Clear"
2026-04-04 13:38:24,11,11,0,50.2,Smooth,"30.0°C, Clear"
2026-04-04 14:18:36,11,11,0,50.2,Smooth,"29.1°C, Rainy"
